sr_type,service_label,committed_days,stable_commitment,year_month,year,month_number,intake,duplicates,evaluable,on_time,open_overdue,median_days_to_close
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2023-08,2023,8,479.0,6.0,473.0,397.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2023-09,2023,9,409.0,7.0,402.0,320.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2023-10,2023,10,449.0,10.0,439.0,211.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2023-11,2023,11,473.0,3.0,470.0,203.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2023-12,2023,12,383.0,5.0,378.0,156.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-01,2024,1,592.0,2.0,590.0,257.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-02,2024,2,471.0,11.0,460.0,159.0,0.0,5.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-03,2024,3,512.0,10.0,502.0,201.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-04,2024,4,606.0,4.0,602.0,291.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-05,2024,5,594.0,4.0,590.0,307.0,0.0,3.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-06,2024,6,530.0,2.0,528.0,233.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2024-07,2024,7,628.0,1.0,627.0,78.0,0.0,5.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2024-08,2024,8,709.0,3.0,706.0,119.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2024-09,2024,9,416.0,4.0,412.0,76.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2024-10,2024,10,551.0,5.0,546.0,138.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2024-11,2024,11,365.0,1.0,364.0,51.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2024-12,2024,12,460.0,5.0,455.0,131.0,0.0,4.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2025-01,2025,1,1276.0,26.0,1250.0,89.0,0.0,6.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-02,2025,2,461.0,3.0,458.0,56.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-03,2025,3,430.0,1.0,429.0,50.0,0.0,6.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-04,2025,4,612.0,1.0,611.0,79.0,0.0,6.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-05,2025,5,463.0,0.0,463.0,113.0,0.0,5.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-06,2025,6,488.0,3.0,485.0,111.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-07,2025,7,725.0,2.0,723.0,202.0,0.0,3.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-08,2025,8,538.0,5.0,533.0,139.0,0.0,5.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-09,2025,9,431.0,2.0,429.0,208.0,0.0,2.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-10,2025,10,507.0,1.0,506.0,183.0,0.0,3.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2025-11,2025,11,442.0,6.0,436.0,106.0,0.0,5.0
RF-COLLT,"TRASH, REQUEST FOR COLLECTION",1,False,2025-12,2025,12,1141.0,6.0,1133.0,157.0,0.0,7.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-01,2026,1,895.0,4.0,891.0,155.0,0.0,4.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-02,2026,2,1021.0,4.0,1016.0,320.0,0.0,3.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-03,2026,3,574.0,2.0,572.0,353.0,0.0,1.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-04,2026,4,745.0,0.0,745.0,390.0,0.0,1.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-05,2026,5,495.0,3.0,491.0,226.0,0.0,2.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-06,2026,6,585.0,4.0,581.0,360.0,0.0,1.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-07,2026,7,1291.0,6.0,1285.0,476.0,4.0,2.0
RF-COLLT,"TRASH, MISSED COLLECTION",1,False,2026-08,2026,8,791.0,6.0,785.0,333.0,11.0,2.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-01,2023,1,79.0,0.0,79.0,77.0,0.0,1.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-02,2023,2,60.0,0.0,60.0,59.0,0.0,1.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-03,2023,3,64.0,1.0,63.0,59.0,0.0,1.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-04,2023,4,35.0,0.0,35.0,33.0,0.0,1.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-05,2023,5,29.0,0.0,29.0,28.0,0.0,2.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-06,2023,6,55.0,1.0,54.0,53.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-07,2023,7,82.0,1.0,81.0,77.0,0.0,2.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-08,2023,8,80.0,6.0,74.0,72.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-09,2023,9,106.0,5.0,101.0,97.0,0.0,2.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-10,2023,10,180.0,5.0,175.0,173.0,0.0,1.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-11,2023,11,166.0,3.0,163.0,158.0,0.0,1.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2023-12,2023,12,189.0,1.0,188.0,170.0,0.0,2.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-01,2024,1,172.0,3.0,169.0,125.0,0.0,4.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-02,2024,2,237.0,2.0,235.0,166.0,0.0,4.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-03,2024,3,177.0,0.0,177.0,162.0,0.0,2.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-04,2024,4,212.0,2.0,210.0,182.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-05,2024,5,176.0,0.0,176.0,158.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-06,2024,6,184.0,2.0,182.0,169.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-07,2024,7,247.0,1.0,246.0,230.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-08,2024,8,236.0,1.0,235.0,159.0,0.0,5.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-09,2024,9,221.0,1.0,220.0,193.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2024-10,2024,10,207.0,0.0,207.0,192.0,0.0,2.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2024-11,2024,11,171.0,0.0,171.0,134.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2024-12,2024,12,159.0,0.0,159.0,123.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-01,2025,1,113.0,0.0,113.0,83.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-02,2025,2,178.0,0.0,178.0,113.0,0.0,5.5
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-03,2025,3,259.0,0.0,259.0,236.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-04,2025,4,261.0,0.0,261.0,204.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-05,2025,5,250.0,0.0,250.0,210.0,0.0,4.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2025-06,2025,6,306.0,0.0,306.0,284.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-07,2025,7,363.0,0.0,363.0,282.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-08,2025,8,375.0,0.0,375.0,242.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-09,2025,9,315.0,1.0,314.0,192.0,0.0,6.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-10,2025,10,306.0,2.0,304.0,220.0,0.0,5.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2025-11,2025,11,263.0,1.0,262.0,183.0,0.0,5.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2025-12,2025,12,283.0,0.0,283.0,137.0,0.0,8.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2026-01,2026,1,290.0,0.0,290.0,190.0,0.0,6.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2026-02,2026,2,252.0,1.0,251.0,237.0,0.0,3.0
RWFRNTRT,ROW FURNITURE/TRASH DUMPING,7,False,2026-03,2026,3,371.0,2.0,369.0,327.0,0.0,3.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2026-04,2026,4,371.0,4.0,367.0,315.0,0.0,5.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2026-05,2026,5,303.0,3.0,300.0,240.0,0.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2026-06,2026,6,415.0,1.0,414.0,261.0,3.0,4.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2026-07,2026,7,588.0,5.0,583.0,115.0,52.0,31.0
RWFRNTRT,RIGHT OF WAY- TRASH & DUMPING,7,False,2026-08,2026,8,436.0,0.0,435.0,75.0,77.0,15.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-01,2023,1,407.0,7.0,400.0,6.0,0.0,149.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-02,2023,2,18.0,0.0,18.0,0.0,0.0,146.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-03,2023,3,6.0,0.0,6.0,0.0,0.0,109.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-09,2023,9,3.0,3.0,0.0,0.0,0.0,
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-10,2023,10,1.0,0.0,1.0,0.0,0.0,30.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-11,2023,11,14.0,0.0,14.0,4.0,0.0,43.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2023-12,2023,12,7.0,0.0,7.0,0.0,0.0,40.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2024-01,2024,1,699.0,5.0,694.0,70.0,0.0,55.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2024-02,2024,2,33.0,1.0,32.0,7.0,0.0,27.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2024-03,2024,3,1.0,0.0,1.0,0.0,0.0,3.0
SLPYST,"ICY, SNOWY STREETS",1,False,2024-07,2024,7,1.0,0.0,1.0,0.0,0.0,29.0
SLPYST,"ICY, SNOWY STREETS",1,False,2024-11,2024,11,16.0,0.0,16.0,0.0,0.0,9.0
SLPYST,"ICY, SNOWY STREETS",1,False,2024-12,2024,12,40.0,2.0,38.0,11.0,0.0,4.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2025-01,2025,1,6392.0,47.0,6344.0,1073.0,0.0,33.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2025-02,2025,2,284.0,8.0,276.0,120.0,0.0,2.0
SLPYST,"ICY, SNOWY STREETS",1,False,2025-04,2025,4,3.0,0.0,3.0,0.0,0.0,7.0
SLPYST,"ICY, SNOWY STREETS",1,False,2025-05,2025,5,1.0,0.0,1.0,1.0,0.0,0.0
SLPYST,"SLIPPERY STREETS, REQUEST",1,False,2025-10,2025,10,4.0,0.0,4.0,3.0,0.0,0.0
SLPYST,"ICY, SNOWY STREETS",1,False,2025-11,2025,11,29.0,0.0,29.0,1.0,0.0,11.0
SLPYST,"ICY, SNOWY STREETS",1,False,2025-12,2025,12,834.0,3.0,830.0,510.0,0.0,1.0
SLPYST,"ICY, SNOWY STREETS",1,False,2026-01,2026,1,2479.0,45.0,2433.0,1650.0,0.0,1.0
SLPYST,"ICY, SNOWY STREETS",1,False,2026-02,2026,2,522.0,5.0,517.0,347.0,0.0,1.0
SLPYST,"ICY, SNOWY STREETS",1,False,2026-03,2026,3,6.0,0.0,6.0,1.0,0.0,38.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-01,2023,1,145.0,5.0,140.0,32.0,0.0,6.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-02,2023,2,212.0,30.0,182.0,30.0,0.0,12.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-03,2023,3,246.0,31.0,215.0,32.0,0.0,28.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-04,2023,4,267.0,37.0,230.0,7.0,0.0,25.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-05,2023,5,163.0,16.0,147.0,23.0,0.0,8.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-06,2023,6,103.0,10.0,93.0,16.0,0.0,17.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-07,2023,7,123.0,13.0,110.0,17.0,0.0,5.5
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-08,2023,8,120.0,13.0,107.0,35.0,0.0,3.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-09,2023,9,110.0,6.0,104.0,28.0,0.0,3.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-10,2023,10,112.0,1.0,111.0,44.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-11,2023,11,85.0,3.0,82.0,41.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2023-12,2023,12,94.0,5.0,89.0,44.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-01,2024,1,112.0,3.0,109.0,55.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-02,2024,2,163.0,6.0,157.0,76.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-03,2024,3,146.0,3.0,143.0,67.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-04,2024,4,130.0,3.0,127.0,82.0,0.0,1.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-05,2024,5,117.0,1.0,116.0,41.0,0.0,3.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-06,2024,6,94.0,5.0,89.0,27.0,0.0,3.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-07,2024,7,94.0,4.0,90.0,46.0,0.0,2.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-08,2024,8,85.0,4.0,81.0,13.0,0.0,6.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-09,2024,9,125.0,12.0,113.0,7.0,0.0,13.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-10,2024,10,159.0,14.0,145.0,19.0,0.0,13.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-11,2024,11,108.0,13.0,95.0,18.0,0.0,7.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2024-12,2024,12,122.0,7.0,115.0,19.0,0.0,5.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-01,2025,1,101.0,5.0,96.0,2.0,0.0,28.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-02,2025,2,153.0,23.0,129.0,4.0,0.0,46.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-03,2025,3,273.0,61.0,212.0,22.0,0.0,14.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-04,2025,4,281.0,27.0,254.0,42.0,0.0,10.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-05,2025,5,204.0,17.0,187.0,20.0,0.0,12.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-06,2025,6,221.0,32.0,189.0,8.0,0.0,41.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-07,2025,7,308.0,24.0,284.0,29.0,0.0,10.5
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-08,2025,8,210.0,17.0,193.0,29.0,0.0,6.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-09,2025,9,150.0,8.0,142.0,41.0,0.0,4.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-10,2025,10,131.0,2.0,129.0,25.0,0.0,4.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-11,2025,11,332.0,12.0,320.0,46.0,0.0,9.5
STRSGN,"SIGN, DOWN/MISSING",1,False,2025-12,2025,12,305.0,58.0,247.0,1.0,0.0,63.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-01,2026,1,277.0,67.0,210.0,8.0,2.0,35.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-02,2026,2,166.0,42.0,124.0,7.0,0.0,8.5
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-03,2026,3,291.0,61.0,230.0,26.0,2.0,9.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-04,2026,4,193.0,13.0,180.0,36.0,1.0,4.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-05,2026,5,176.0,10.0,166.0,47.0,0.0,4.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-06,2026,6,203.0,12.0,191.0,35.0,2.0,5.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-07,2026,7,149.0,9.0,140.0,29.0,2.0,4.0
STRSGN,"SIGN, DOWN/MISSING",1,False,2026-08,2026,8,118.0,9.0,109.0,29.0,1.0,3.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-01,2023,1,121.0,13.0,108.0,27.0,0.0,6.5
STRTLITE,"LIGHT, REPAIR",7,False,2023-02,2023,2,119.0,9.0,110.0,38.0,0.0,5.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-03,2023,3,110.0,0.0,110.0,57.0,0.0,1.5
STRTLITE,"LIGHT, REPAIR",7,False,2023-04,2023,4,106.0,1.0,105.0,48.0,0.0,2.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-05,2023,5,66.0,0.0,66.0,26.0,0.0,3.5
STRTLITE,"LIGHT, REPAIR",7,False,2023-06,2023,6,85.0,0.0,85.0,46.0,0.0,2.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-07,2023,7,97.0,1.0,96.0,55.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-08,2023,8,109.0,0.0,109.0,70.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-09,2023,9,102.0,0.0,102.0,48.0,0.0,2.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-10,2023,10,127.0,0.0,127.0,65.0,0.0,2.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-11,2023,11,68.0,1.0,67.0,28.0,0.0,3.0
STRTLITE,"LIGHT, REPAIR",7,False,2023-12,2023,12,88.0,0.0,88.0,44.0,0.0,2.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-01,2024,1,104.0,5.0,99.0,54.0,0.0,2.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-02,2024,2,101.0,1.0,100.0,79.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-03,2024,3,97.0,0.0,97.0,72.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-04,2024,4,82.0,0.0,82.0,79.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-05,2024,5,87.0,0.0,87.0,84.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-06,2024,6,84.0,1.0,83.0,78.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-07,2024,7,104.0,0.0,104.0,99.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-08,2024,8,134.0,1.0,133.0,129.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-09,2024,9,129.0,2.0,127.0,116.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-10,2024,10,158.0,3.0,155.0,137.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-11,2024,11,165.0,2.0,163.0,150.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2024-12,2024,12,121.0,1.0,120.0,110.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-01,2025,1,109.0,2.0,107.0,95.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-02,2025,2,124.0,1.0,123.0,112.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-03,2025,3,188.0,5.0,183.0,169.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-04,2025,4,148.0,4.0,144.0,136.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-05,2025,5,112.0,3.0,109.0,104.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-06,2025,6,150.0,1.0,149.0,138.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-07,2025,7,126.0,5.0,121.0,111.0,1.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-08,2025,8,115.0,9.0,106.0,96.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-09,2025,9,156.0,9.0,147.0,142.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-10,2025,10,138.0,10.0,128.0,121.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-11,2025,11,131.0,10.0,121.0,106.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2025-12,2025,12,124.0,12.0,112.0,86.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-01,2026,1,103.0,12.0,91.0,86.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-02,2026,2,224.0,10.0,214.0,190.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-03,2026,3,147.0,1.0,146.0,141.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-04,2026,4,119.0,1.0,117.0,113.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-05,2026,5,83.0,6.0,77.0,74.0,1.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-06,2026,6,95.0,1.0,94.0,87.0,1.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-07,2026,7,88.0,2.0,86.0,84.0,0.0,1.0
STRTLITE,"LIGHT, REPAIR",7,False,2026-08,2026,8,123.0,0.0,122.0,112.0,1.0,1.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-01,2023,1,110.0,3.0,107.0,88.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-02,2023,2,98.0,2.0,96.0,76.0,0.0,13.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-03,2023,3,81.0,4.0,77.0,70.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-04,2023,4,97.0,3.0,94.0,77.0,0.0,13.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-05,2023,5,111.0,0.0,111.0,88.0,0.0,11.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-06,2023,6,116.0,2.0,114.0,78.0,0.0,15.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-07,2023,7,92.0,3.0,89.0,66.0,0.0,14.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-08,2023,8,101.0,3.0,98.0,74.0,0.0,6.5
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-09,2023,9,125.0,4.0,121.0,78.0,0.0,14.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-10,2023,10,100.0,0.0,100.0,55.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-11,2023,11,117.0,1.0,116.0,41.0,0.0,13.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2023-12,2023,12,77.0,0.0,77.0,39.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-01,2024,1,103.0,0.0,103.0,38.0,0.0,13.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-02,2024,2,97.0,2.0,95.0,38.0,0.0,12.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-03,2024,3,154.0,2.0,152.0,79.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-04,2024,4,151.0,1.0,150.0,89.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-05,2024,5,135.0,0.0,135.0,82.0,0.0,6.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-06,2024,6,140.0,2.0,138.0,72.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-07,2024,7,134.0,1.0,133.0,52.0,0.0,11.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-08,2024,8,120.0,0.0,120.0,71.0,0.0,6.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-09,2024,9,97.0,0.0,97.0,56.0,0.0,7.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-10,2024,10,117.0,1.0,116.0,84.0,0.0,5.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-11,2024,11,110.0,1.0,109.0,71.0,0.0,6.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2024-12,2024,12,107.0,3.0,104.0,57.0,0.0,6.5
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-01,2025,1,141.0,0.0,141.0,49.0,0.0,11.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-02,2025,2,128.0,0.0,128.0,55.0,0.0,10.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-03,2025,3,137.0,1.0,136.0,52.0,0.0,13.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-04,2025,4,157.0,0.0,157.0,51.0,0.0,18.0
SVCCMPLT,"SERVICE COMPLAINT, TRASH",7,False,2025-05,2025,5,145.0,2.0,143.0,75.0,0.0,7.0
